,Date,Favorites,Geolocation,HashTags,Mentions,Retweets,Text,User,target,user_split,user_text,location
243,2019-07-18 04:32:58+00:00,0,,,,0,"At 11:47 AM EDT, Pruntytown [Taylor Co, WV] DEPT OF HIGHWAYS reports FLASH FLOOD. ROUTE 50, GEORGE WASHINGTO HIGHWAY, FLOODED. https://mesonet.agron.iastate.edu/lsr/#RLX/201907171547/201907171547",iembot_rlx,1,iembot rlx,"iembot rlx At 11:47 AM EDT, Pruntytown [Taylor Co, WV] DEPT OF HIGHWAYS reports FLASH FLOOD. ROUTE 50, GEORGE WASHINGTO HIGHWAY, FLOODED. https://mesonet.agron.iastate.edu/lsr/#RLX/201907171547/201907171547",WI
244,2019-07-18 04:30:17+00:00,0,,,,0,"At 11:55 PM EDT, Bridgeport [Harrison Co, WV] DEPT OF HIGHWAYS reports FLASH FLOOD. BENEDUM DRIVE FLOODED. https://mesonet.agron.iastate.edu/lsr/#RLX/201907180355/201907180355",iembot_rlx,1,iembot rlx,"iembot rlx At 11:55 PM EDT, Bridgeport [Harrison Co, WV] DEPT OF HIGHWAYS reports FLASH FLOOD. BENEDUM DRIVE FLOODED. https://mesonet.agron.iastate.edu/lsr/#RLX/201907180355/201907180355",WI
245,2019-07-18 04:29:24+00:00,0,,,,0,"At 8:30 PM CDT, 1 N International Falls [Koochiching Co, MN] PUBLIC reports FLOOD. PICTURE OF FLOODWATER COVERING US HIGHWAY 53 IN INTERNATIONAL FALLS RECEIVED VIA SOCIAL MEDIA. APPEARS TO BE ABOUT 3 INCHES OF WATER COVERING THE ROADWAY. https://mesonet.agron.iastate.edu/lsr/#DLH/201907180130/201907180130",iembot_dlh,1,iembot dlh,"iembot dlh At 8:30 PM CDT, 1 N International Falls [Koochiching Co, MN] PUBLIC reports FLOOD. PICTURE OF FLOODWATER COVERING US HIGHWAY 53 IN INTERNATIONAL FALLS RECEIVED VIA SOCIAL MEDIA. APPEARS TO BE ABOUT 3 INCHES OF WATER COVERING THE ROADWAY. https://mesonet.agron.iastate.edu/lsr/#DLH/201907180130/201907180130",WI
246,2019-07-18 04:28:30+00:00,0,,,,0,"At 12:19 AM EDT, Bridgeport [Harrison Co, WV] DEPT OF HIGHWAYS reports FLASH FLOOD. EAST MAIN STREET FLOODED. https://mesonet.agron.iastate.edu/lsr/#RLX/201907180419/201907180419",iembot_rlx,1,iembot rlx,"iembot rlx At 12:19 AM EDT, Bridgeport [Harrison Co, WV] DEPT OF HIGHWAYS reports FLASH FLOOD. EAST MAIN STREET FLOODED. https://mesonet.agron.iastate.edu/lsr/#RLX/201907180419/201907180419",WI
247,2019-07-18 04:26:06+00:00,1,,,,2,"Flash Flood Warning including Bridgeport WV, Flemington WV, Pruntytown WV until 3:15 AM EDT ",NWSCharlestonWV,1,NWSCharlestonWV,"NWSCharlestonWV Flash Flood Warning including Bridgeport WV, Flemington WV, Pruntytown WV until 3:15 AM EDT ",WI
248,2019-07-18 04:19:34+00:00,0,,,,0,"At 11:45 PM EDT, 3 W Mccreary [Garrard Co, KY] 911 CALL CENTER reports FLASH FLOOD. MULTIPLE REPORTS OF ROAD CLOSURES AND FLASH FLOODING IN NORTHERN GARRARD COUNTY, INCLUDING PARTS OF SUGAR CREEK ROAD AND BUCKEYE ROAD. TWO MOTORISTS WERE ALSO STRANDED... https://mesonet.agron.iastate.edu/lsr/#LMK/201907180345/201907180345",iembot_lmk,1,iembot lmk,"iembot lmk At 11:45 PM EDT, 3 W Mccreary [Garrard Co, KY] 911 CALL CENTER reports FLASH FLOOD. MULTIPLE REPORTS OF ROAD CLOSURES AND FLASH FLOODING IN NORTHERN GARRARD COUNTY, INCLUDING PARTS OF SUGAR CREEK ROAD AND BUCKEYE ROAD. TWO MOTORISTS WERE ALSO STRANDED... https://mesonet.agron.iastate.edu/lsr/#LMK/201907180345/201907180345",WI
249,2019-07-18 04:19:33+00:00,0,,,,0,"At 12:10 AM EDT, 3 NE Mcafee [Mercer Co, KY] 911 CALL CENTER reports FLASH FLOOD. ROAD CLOSURE DUE TO FLOODING NEAR THE INTERSECTION OF CUMMINS FERRY ROAD AND OREGON ROAD. https://mesonet.agron.iastate.edu/lsr/#LMK/201907180410/201907180410",iembot_lmk,1,iembot lmk,"iembot lmk At 12:10 AM EDT, 3 NE Mcafee [Mercer Co, KY] 911 CALL CENTER reports FLASH FLOOD. ROAD CLOSURE DUE TO FLOODING NEAR THE INTERSECTION OF CUMMINS FERRY ROAD AND OREGON ROAD. https://mesonet.agron.iastate.edu/lsr/#LMK/201907180410/201907180410",WI
250,2019-07-18 04:17:21+00:00,0,,#propertymanagement #abpoli #MHSTA #voicelesscommunities,,0,Our community floods regularly.. should it make it to the news regularly? We are facing a crisis! Mobile/manufactured homes&amp;the tenants being taking advantage of by #propertymanagement we need help! set the standards to this crisis #abpoli #MHSTA #voicelesscommunities,CrystalDcreates,1,CrystalDcreates,CrystalDcreates Our community floods regularly.. should it make it to the news regularly? We are facing a crisis! Mobile/manufactured homes&amp;the tenants being taking advantage of by #propertymanagement we need help! set the standards to this crisis #abpoli #MHSTA #voicelesscommunities,WI
251,2019-07-18 04:10:38+00:00,0,,#propertymanagement #abpoli #MHSTA #voicelesscommunities,,0,Our community floods regularly.. should it make it to the news regularly?We are facing a crisis! Mobile/manufactured homes&amp;the tenants being taking advantage of by #propertymanagement YOU can make sure to set the standards to this crisis #abpoli #MHSTA #voicelesscommunities,CrystalDcreates,1,CrystalDcreates,CrystalDcreates Our community floods regularly.. should it make it to the news regularly?We are facing a crisis! Mobile/manufactured homes&amp;the tenants being taking advantage of by #propertymanagement YOU can make sure to set the standards to this crisis #abpoli #MHSTA #voicelesscommunities,WI
252,2019-07-18 03:58:49+00:00,0,,,,0,"At 11:25 PM EDT, 1 NE Toll Gate [Ritchie Co, WV] EMERGENCY MNGR reports FLASH FLOOD. OLD ROUTE 50, ALSO KNOWN AS NORTHWEST TURNPIKE. FLOODED. ALSO AREA FIREHOUSE SURROUNDED BY RISING WATER. https://mesonet.agron.iastate.edu/lsr/#RLX/201907180325/201907180325",iembot_rlx,1,iembot rlx,"iembot rlx At 11:25 PM EDT, 1 NE Toll Gate [Ritchie Co, WV] EMERGENCY MNGR reports FLASH FLOOD. OLD ROUTE 50, ALSO KNOWN AS NORTHWEST TURNPIKE. FLOODED. ALSO AREA FIREHOUSE SURROUNDED BY RISING WATER. https://mesonet.agron.iastate.edu/lsr/#RLX/201907180325/201907180325",WI
253,2019-07-18 03:54:42+00:00,0,,,,1,"My bad, been getting a flood of tweets on everything tonight.",DigiRanma,1,DigiRanma,"DigiRanma My bad, been getting a flood of tweets on everything tonight.",WI
254,2019-07-18 03:51:56+00:00,0,,,,0,"Hima Das:Hima Das Leads The Way To Help Assam Flood Victims, Gives Her Half Month's Salary To Relief Fund https://www.indiatimes.com/sports/Proud of you!",runhildroeder,1,runhildroeder,"runhildroeder Hima Das:Hima Das Leads The Way To Help Assam Flood Victims, Gives Her Half Month's Salary To Relief Fund https://www.indiatimes.com/sports/Proud of you!",WI
255,2019-07-18 03:51:20+00:00,0,,,,0,"Hima Das:Hima Das Leads The Way To Help Assam Flood Victims, Gives Her Half Month's Salary To Relief Fund ",runhildroeder,1,runhildroeder,"runhildroeder Hima Das:Hima Das Leads The Way To Help Assam Flood Victims, Gives Her Half Month's Salary To Relief Fund ",WI
256,2019-07-18 03:46:20+00:00,0,,#flood #cellalert,,1,Moments before they closed the Garden State due to flooding #flood #cellalert https://twitter.com/kurtsiegelin/status/1151658567038066688,hits2021,1,hits2021,hits2021 Moments before they closed the Garden State due to flooding #flood #cellalert https://twitter.com/kurtsiegelin/status/1151658567038066688,WI
257,2019-07-18 03:42:05+00:00,1,,,,3,"Flash Flood Warning including Perry County, TN until 1:45 AM CDT ",NWSNashville,1,NWSNashville,"NWSNashville Flash Flood Warning including Perry County, TN until 1:45 AM CDT ",WI
258,2019-07-18 03:40:31+00:00,0,,,,0,Trio of Governors Discuss Cooperation | CT News Junkie,Bill_Flood,1,Bill Flood,Bill Flood Trio of Governors Discuss Cooperation | CT News Junkie,WI
259,2019-07-18 03:38:19+00:00,0,,,,1,"At 8:21 PM EDT, Irvington [Essex Co, NJ] BROADCAST MEDIA reports FLASH FLOOD. CARS STRANDED BY HIGH WATER IN BOTH DIRECTIONS ON THE GARDEN STATE PARKWAY. https://mesonet.agron.iastate.edu/lsr/#OKX/201907180021/201907180021",iembot_okx,1,iembot okx,"iembot okx At 8:21 PM EDT, Irvington [Essex Co, NJ] BROADCAST MEDIA reports FLASH FLOOD. CARS STRANDED BY HIGH WATER IN BOTH DIRECTIONS ON THE GARDEN STATE PARKWAY. https://mesonet.agron.iastate.edu/lsr/#OKX/201907180021/201907180021",WI
260,2019-07-18 03:33:45+00:00,0,,,,1,"Flash Flood Warning including Pennsboro WV, West Union WV, Pullman WV until 2:30 AM EDT ",NWSCharlestonWV,1,NWSCharlestonWV,"NWSCharlestonWV Flash Flood Warning including Pennsboro WV, West Union WV, Pullman WV until 2:30 AM EDT ",WI
261,2019-07-18 03:33:29+00:00,0,,,,2,"At 8:43 PM EDT, 1 N Bayside [Queens Co, NY] BROADCAST MEDIA reports FLASH FLOOD. SEVERAL CARS STRANDED BY HIGH WATER ON BELL BOULEVARD IN BAY TERRACE. https://mesonet.agron.iastate.edu/lsr/#OKX/201907180043/201907180043",iembot_okx,1,iembot okx,"iembot okx At 8:43 PM EDT, 1 N Bayside [Queens Co, NY] BROADCAST MEDIA reports FLASH FLOOD. SEVERAL CARS STRANDED BY HIGH WATER ON BELL BOULEVARD IN BAY TERRACE. https://mesonet.agron.iastate.edu/lsr/#OKX/201907180043/201907180043",WI
262,2019-07-18 03:26:03+00:00,0,,,,0,open the flood gates of heaven..,jojbschaffer,1,jojbschaffer,jojbschaffer open the flood gates of heaven..,WI
263,2019-07-18 03:25:53+00:00,0,,#Riskybusiness #Flood,,0,"""Who's the U-Boat Commander?"" #Riskybusiness #Flood ",joltman,1,joltman,"joltman ""Who's the U-Boat Commander?"" #Riskybusiness #Flood ",WI
264,2019-07-18 03:17:27+00:00,1,,,,2,"Flash Flood Warning including Salvisa KY, High Bridge KY, Hall KY until 3:15 AM EDT ",NWSLouisville,1,NWSLouisville,"NWSLouisville Flash Flood Warning including Salvisa KY, High Bridge KY, Hall KY until 3:15 AM EDT ",WI
265,2019-07-18 03:15:23+00:00,3,,,,1,"Flash Flood Warning including Decatur County, TN until 1:15 AM CDT ",NWSMemphis,1,NWSMemphis,"NWSMemphis Flash Flood Warning including Decatur County, TN until 1:15 AM CDT ",WI
266,2019-07-18 03:08:57+00:00,0,,,,2,"Shockingly, I don’t know how to cross stitch",lucyhollander96,1,lucyhollander96,"lucyhollander96 Shockingly, I don’t know how to cross stitch",WI
267,2019-07-18 02:59:39+00:00,2,,,,0,"At 8:04 PM EDT, 2 NNE Laurelville [Hocking Co, OH] 911 CALL CENTER reports FLOOD. HIGH WATER OVER OH-180 NEAR SOUTH PERRY. https://mesonet.agron.iastate.edu/lsr/#ILN/201907180004/201907180004",iembot_iln,1,iembot iln,"iembot iln At 8:04 PM EDT, 2 NNE Laurelville [Hocking Co, OH] 911 CALL CENTER reports FLOOD. HIGH WATER OVER OH-180 NEAR SOUTH PERRY. https://mesonet.agron.iastate.edu/lsr/#ILN/201907180004/201907180004",WI
268,2019-07-18 02:59:32+00:00,1,,,,4,Embrace the shit you typically try to avoid. and walk around in a New York flash flood. ,IAm_DYLN,1,IAm DYLN,IAm DYLN Embrace the shit you typically try to avoid. and walk around in a New York flash flood. ,WI
269,2019-07-18 02:46:47+00:00,0,,#Evansdale #YEG,,0,H2O rising in the streets of #Evansdale #YEG. The storm drains are on the higher end of curbs. This entire corner will flood. Smart planning. ,TxMichaelDugan,1,TxMichaelDugan,TxMichaelDugan H2O rising in the streets of #Evansdale #YEG. The storm drains are on the higher end of curbs. This entire corner will flood. Smart planning. ,WI
270,2019-07-18 02:38:19+00:00,3,,#njwx #nywx,,10,Rain continues throughout the area with flooding occurring in many parts of the NYC Metro. *Never attempt to drive or pass through flood waters! The heaviest rain should begin to taper off in the next hour or so. Showers may continue into the early morning hours. #njwx #nywx,nymetrowx,1,nymetrowx,nymetrowx Rain continues throughout the area with flooding occurring in many parts of the NYC Metro. *Never attempt to drive or pass through flood waters! The heaviest rain should begin to taper off in the next hour or so. Showers may continue into the early morning hours. #njwx #nywx,WI
271,2019-07-18 02:36:37+00:00,0,,,,0,Is this the closest we have to living in Florida? It’s fucking 90 degrees and flood raining.,jaythreads,1,jaythreads,jaythreads Is this the closest we have to living in Florida? It’s fucking 90 degrees and flood raining.,WI
272,2019-07-18 02:30:33+00:00,0,,,,0,Flood warning issued for Toronto following torrential rain ,dznami,1,dznami,dznami Flood warning issued for Toronto following torrential rain ,WI
273,2019-07-18 02:26:28+00:00,1,,,,0,"At 8:52 PM EDT, Glen Cove [Nassau Co, NY] LAW ENFORCEMENT reports FLASH FLOOD. DUCK POND ROAD, GARVIES POINT ROAD, AND SEA CLIFF AVENUE FLOODED AND IMPASSABLE. https://mesonet.agron.iastate.edu/lsr/#OKX/201907180052/201907180052",iembot_okx,1,iembot okx,"iembot okx At 8:52 PM EDT, Glen Cove [Nassau Co, NY] LAW ENFORCEMENT reports FLASH FLOOD. DUCK POND ROAD, GARVIES POINT ROAD, AND SEA CLIFF AVENUE FLOODED AND IMPASSABLE. https://mesonet.agron.iastate.edu/lsr/#OKX/201907180052/201907180052",WI
274,2019-07-18 02:26:01+00:00,0,,#nyweather #nycweather #thunderstorm #thunder #rain #flood,,0,"Rainy night in East Elmhurst... #nyweather #nycweather #thunderstorm #thunder #rain #flood @East Elmhurst, New York https://www.instagram.com/p/B0CpB2MHwPr/?igshid=1h9ln7nrkrgjg",hitautobrokers,1,hitautobrokers,"hitautobrokers Rainy night in East Elmhurst... #nyweather #nycweather #thunderstorm #thunder #rain #flood @East Elmhurst, New York https://www.instagram.com/p/B0CpB2MHwPr/?igshid=1h9ln7nrkrgjg",WI
275,2019-07-18 02:25:41+00:00,0,,,,1,The tropical storm that just hit LA is causing oil refineries to flood,not_quentin_w,1,not quentin w,not quentin w The tropical storm that just hit LA is causing oil refineries to flood,WI
276,2019-07-18 02:07:02+00:00,0,,,,2,"Massive thunderstorm started immediately after finishing season 3 of Stranger Things & I don’t normally get weird about this stuff, but what if it’s the Russians tryna flood my 1930’s kitchen floor?",Lindsey_Frenzy,1,Lindsey Frenzy,"Lindsey Frenzy Massive thunderstorm started immediately after finishing season 3 of Stranger Things & I don’t normally get weird about this stuff, but what if it’s the Russians tryna flood my 1930’s kitchen floor?",WI
277,2019-07-18 02:00:51+00:00,12,,#azwx #monsoon2019 #stormhour,@mattbrode @CDiggsKGUNWX @WxVillegas @12News @chrisvillegas29,71,"Nogales and Rio Rico, Arizona took a brief monsoon pounding from this severe and flood warned storm this afternoon. Rio Rico High School is pictured bottom right. #azwx #monsoon2019 @mattbrode @CDiggsKGUNWX @WxVillegas @12News #stormhour @chrisvillegas29",lorigraceaz,1,lorigraceaz,"lorigraceaz Nogales and Rio Rico, Arizona took a brief monsoon pounding from this severe and flood warned storm this afternoon. Rio Rico High School is pictured bottom right. #azwx #monsoon2019 @mattbrode @CDiggsKGUNWX @WxVillegas @12News #stormhour @chrisvillegas29",WI
278,2019-07-18 02:00:29+00:00,0,,,,0,There’s a Dragon Ball shirt that keeps popping up on my IG feed that I really want to buy but I have a feeling that the algorithm will flood me with anime shirts if I buy it smh,J_S_Robles,1,J S Robles,J S Robles There’s a Dragon Ball shirt that keeps popping up on my IG feed that I really want to buy but I have a feeling that the algorithm will flood me with anime shirts if I buy it smh,WI
279,2019-07-18 01:58:02+00:00,0,,,,0,"At 9:45 PM EDT, 2 SSW Martinsville [Somerset Co, NJ] DEPT OF HIGHWAYS reports FLOOD. FLOODING ON US-22 EASTBOUND RAMP TO I-287 SOUTHBOUND. RAMP CLOSED AND DETOURED. https://mesonet.agron.iastate.edu/lsr/#PHI/201907180145/201907180145",iembot_phi,1,iembot phi,"iembot phi At 9:45 PM EDT, 2 SSW Martinsville [Somerset Co, NJ] DEPT OF HIGHWAYS reports FLOOD. FLOODING ON US-22 EASTBOUND RAMP TO I-287 SOUTHBOUND. RAMP CLOSED AND DETOURED. https://mesonet.agron.iastate.edu/lsr/#PHI/201907180145/201907180145",WI
280,2019-07-18 01:53:32+00:00,0,,#elcwlf19,@elcinfo,0,Great wisdom poured into the room like a flood. It gave new meaning to make it rain! Thank you @elcinfo what a way to kick off the opening session. #elcwlf19,KatConsults,1,KatConsults,KatConsults Great wisdom poured into the room like a flood. It gave new meaning to make it rain! Thank you @elcinfo what a way to kick off the opening session. #elcwlf19,WI
281,2019-07-18 01:46:47+00:00,0,,,,2,I apologize if your on my snap. It’s a flood of Nashville because I’m OBSESSED with this place.,chasityhilty,1,chasityhilty,chasityhilty I apologize if your on my snap. It’s a flood of Nashville because I’m OBSESSED with this place.,WI
282,2019-07-18 01:45:42+00:00,0,,,,9,Thanks for the love darlin’. Keep on rocking Jeff! ,kpax512,1,kpax512,kpax512 Thanks for the love darlin’. Keep on rocking Jeff! ,WI
283,2019-07-18 01:42:38+00:00,0,,,,1,The flooded area my honey was in - Charlotte Circle near Jersey City. What happened? A flash flood? About 6 cars were halfway underwater. He's still in route to our home Please make it home safely ,TamikaCody,1,TamikaCody,TamikaCody The flooded area my honey was in - Charlotte Circle near Jersey City. What happened? A flash flood? About 6 cars were halfway underwater. He's still in route to our home Please make it home safely ,WI
284,2019-07-18 01:42:25+00:00,0,,,,1,it went from being hotter than a steam room to literally flash flood warning... am I back in the midwest?,unholy_high,1,unholy high,unholy high it went from being hotter than a steam room to literally flash flood warning... am I back in the midwest?,WI
285,2019-07-18 01:40:07+00:00,0,,,,0,"Whats your point lmao certain areas are more prone to floods but its happening more often. Desertification is spreading due to de forestation, the permafrost is thawing released green houses gasses, drought is more often and longer....",sirmastrjamie,1,sirmastrjamie,"sirmastrjamie Whats your point lmao certain areas are more prone to floods but its happening more often. Desertification is spreading due to de forestation, the permafrost is thawing released green houses gasses, drought is more often and longer....",WI
